% Model,農試?�_?�水模擬.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 5.6.0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Aug 30 2024, 09:34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Nodes,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Expressions,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Description,Liquid volume fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% X,Y,t=0h,t=3h,t=6h,t=9h,t=12h,t=15h,t=18h,t=21h,t=24h,t=27h,t=30h,t=33h,t=36h,t=39h,t=42h,t=45h,t=48h,t=51h,t=54h,t=57h,t=60h,t=63h,t=66h,t=69h,t=72h,t=75h,t=78h,t=81h,t=84h,t=87h,t=90h,t=93h,t=96h,t=99h,t=102h,t=105h,t=108h,t=111h,t=114h,t=117h,t=120h,t=123h,t=126h,t=129h,t=132h,t=135h,t=138h,t=141h,t=144h
30,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7.5,0.225791722,0.225792431,0.225789648,0.225795467,0.225783461,0.225804428,0.225790432,0.225750896,0.225857605,0.225848321,0.225583492,0.225696347,0.226164322,0.226005709,0.22521973,0.224516804,0.226161587,0.229150598,0.22820937,0.222422715,0.217601195,0.223726266,0.245197836,0.275304485,0.305165285,0.323048287,0.328265846,0.330461468,0.333018009,0.334301154,0.335154472,0.334820286,0.334291207,0.333587691,0.332797423,0.331956649,0.331073846,0.330159622,0.329253457,0.328350705,0.327456981,0.32658344,0.325724709,0.32487243,0.324048652,0.323234999,0.322430417,0.321674599,0.320923963
10,-7.5,0.225791722,0.225792431,0.225789648,0.225795467,0.225783461,0.225804428,0.225790432,0.225750896,0.225857605,0.225848321,0.225583492,0.225696347,0.226164322,0.226005709,0.22521973,0.224516804,0.226161587,0.229150598,0.22820937,0.222422715,0.217601195,0.223726266,0.245197836,0.275304485,0.305165285,0.323048287,0.328265846,0.330461468,0.333018009,0.334301154,0.335154472,0.334820286,0.334291207,0.333587691,0.332797423,0.331956649,0.331073846,0.330159622,0.329253457,0.328350705,0.327456981,0.32658344,0.325724709,0.32487243,0.324048652,0.323234999,0.322430417,0.321674599,0.320923963
20,-8,0.247687084,0.247687226,0.247686733,0.247687609,0.247685842,0.247689371,0.247685212,0.247683307,0.247698742,0.247686033,0.247655349,0.24769754,0.247733203,0.247676527,0.247592296,0.247600456,0.247889874,0.248048053,0.247574479,0.246928316,0.246971407,0.248588669,0.250116965,0.249196584,0.246350721,0.245053997,0.248358387,0.259084124,0.278119856,0.296383406,0.314175038,0.32232636,0.32742691,0.32997518,0.331303304,0.331950744,0.332025581,0.331661481,0.331171434,0.330601006,0.329917943,0.329186648,0.32842776,0.327673793,0.326913417,0.326155952,0.325404952,0.324678823,0.323957355
30,-8.5,0.303464494,0.303464513,0.303464458,0.303464507,0.303464422,0.303464682,0.303464094,0.303464791,0.303465162,0.303462826,0.303463513,0.303467967,0.303464259,0.303460986,0.30346227,0.303470841,0.303481052,0.303455119,0.303426135,0.303451959,0.303513853,0.303578001,0.303449398,0.303294669,0.303299166,0.303521797,0.303820913,0.303993228,0.303849901,0.303474761,0.3058962,0.310210499,0.317448326,0.324077021,0.329384541,0.334149822,0.337384301,0.338989096,0.339508124,0.339814767,0.339749798,0.339491963,0.339115421,0.33873997,0.338280377,0.337806565,0.337333009,0.336840758,0.336350416
40,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7,0.217499613,0.217503175,0.217487576,0.217523601,0.217449368,0.217563263,0.217544214,0.217190886,0.217804727,0.218122787,0.21638205,0.216066276,0.219744749,0.220731841,0.215782488,0.207962199,0.213204049,0.242339982,0.285500928,0.322128042,0.333507585,0.334639823,0.337998087,0.339798551,0.340559127,0.340030038,0.339035616,0.33828355,0.337430261,0.336348181,0.335278561,0.33414948,0.333045469,0.331959374,0.33089225,0.329847188,0.32882375,0.327820729,0.32684675,0.325892861,0.324966007,0.32406975,0.323194793,0.322326684,0.321493038,0.320670833,0.319858284,0.319099175,0.318345409
10,-7,0.217499613,0.217503175,0.217487576,0.217523601,0.217449368,0.217563263,0.217544214,0.217190886,0.217804727,0.218122787,0.21638205,0.216066276,0.219744749,0.220731841,0.215782488,0.207962199,0.213204049,0.242339982,0.285500928,0.322128042,0.333507585,0.334639823,0.337998087,0.339798551,0.340559127,0.340030038,0.339035616,0.33828355,0.337430261,0.336348181,0.335278561,0.33414948,0.333045469,0.331959374,0.33089225,0.329847188,0.32882375,0.327820729,0.32684675,0.325892861,0.324966007,0.32406975,0.323194793,0.322326684,0.321493038,0.320670833,0.319858284,0.319099175,0.318345409
20,-7.5,0.225791722,0.225792431,0.225789648,0.225795467,0.225783461,0.225804428,0.225790432,0.225750896,0.225857605,0.225848321,0.225583492,0.225696347,0.226164322,0.226005709,0.22521973,0.224516804,0.226161587,0.229150598,0.22820937,0.222422715,0.217601195,0.223726266,0.245197836,0.275304485,0.305165285,0.323048287,0.328265846,0.330461468,0.333018009,0.334301154,0.335154472,0.334820286,0.334291207,0.333587691,0.332797423,0.331956649,0.331073846,0.330159622,0.329253457,0.328350705,0.327456981,0.32658344,0.325724709,0.32487243,0.324048652,0.323234999,0.322430417,0.321674599,0.320923963
30,-8,0.247687084,0.247687226,0.247686733,0.247687609,0.247685842,0.247689371,0.247685212,0.247683307,0.247698742,0.247686033,0.247655349,0.24769754,0.247733203,0.247676527,0.247592296,0.247600456,0.247889874,0.248048053,0.247574479,0.246928316,0.246971407,0.248588669,0.250116965,0.249196584,0.246350721,0.245053997,0.248358387,0.259084124,0.278119856,0.296383406,0.314175038,0.32232636,0.32742691,0.32997518,0.331303304,0.331950744,0.332025581,0.331661481,0.331171434,0.330601006,0.329917943,0.329186648,0.32842776,0.327673793,0.326913417,0.326155952,0.325404952,0.324678823,0.323957355
40,-8.5,0.303464494,0.303464513,0.303464458,0.303464507,0.303464422,0.303464682,0.303464094,0.303464791,0.303465162,0.303462826,0.303463513,0.303467967,0.303464259,0.303460986,0.30346227,0.303470841,0.303481052,0.303455119,0.303426135,0.303451959,0.303513853,0.303578001,0.303449398,0.303294669,0.303299166,0.303521797,0.303820913,0.303993228,0.303849901,0.303474761,0.3058962,0.310210499,0.317448326,0.324077021,0.329384541,0.334149822,0.337384301,0.338989096,0.339508124,0.339814767,0.339749798,0.339491963,0.339115421,0.33873997,0.338280377,0.337806565,0.337333009,0.336840758,0.336350416
50,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6.5,0.214563156,0.214580655,0.21449329,0.214713281,0.214267659,0.214844744,0.215141144,0.212468422,0.215609477,0.219970507,0.209619215,0.202290153,0.226381584,0.272583965,0.3266781,0.342420667,0.342279471,0.346658443,0.347297727,0.347177988,0.34595634,0.344751565,0.343550047,0.34218835,0.34081154,0.33939093,0.337998596,0.336671258,0.335363759,0.334077505,0.332840811,0.331640753,0.330475224,0.32934454,0.328244136,0.327174317,0.326133306,0.325118624,0.324135837,0.323175652,0.322244906,0.321346308,0.320470018,0.319600757,0.318766927,0.317944832,0.317132582,0.316374561,0.315621987
10,-6.5,0.214563156,0.214580655,0.21449329,0.214713281,0.214267659,0.214844744,0.215141144,0.212468422,0.215609477,0.219970507,0.209619215,0.202290153,0.226381584,0.272583965,0.3266781,0.342420667,0.342279471,0.346658443,0.347297727,0.347177988,0.34595634,0.344751565,0.343550047,0.34218835,0.34081154,0.33939093,0.337998596,0.336671258,0.335363759,0.334077505,0.332840811,0.331640753,0.330475224,0.32934454,0.328244136,0.327174317,0.326133306,0.325118624,0.324135837,0.323175652,0.322244906,0.321346308,0.320470018,0.319600757,0.318766927,0.317944832,0.317132582,0.316374561,0.315621987
20,-7,0.217499613,0.217503175,0.217487576,0.217523601,0.217449368,0.217563263,0.217544214,0.217190886,0.217804727,0.218122787,0.21638205,0.216066276,0.219744749,0.220731841,0.215782488,0.207962199,0.213204049,0.242339982,0.285500928,0.322128042,0.333507585,0.334639823,0.337998087,0.339798551,0.340559127,0.340030038,0.339035616,0.33828355,0.337430261,0.336348181,0.335278561,0.33414948,0.333045469,0.331959374,0.33089225,0.329847188,0.32882375,0.327820729,0.32684675,0.325892861,0.324966007,0.32406975,0.323194793,0.322326684,0.321493038,0.320670833,0.319858284,0.319099175,0.318345409
30,-7.5,0.225791722,0.225792431,0.225789648,0.225795467,0.225783461,0.225804428,0.225790432,0.225750896,0.225857605,0.225848321,0.225583492,0.225696347,0.226164322,0.226005709,0.22521973,0.224516804,0.226161587,0.229150598,0.22820937,0.222422715,0.217601195,0.223726266,0.245197836,0.275304485,0.305165285,0.323048287,0.328265846,0.330461468,0.333018009,0.334301154,0.335154472,0.334820286,0.334291207,0.333587691,0.332797423,0.331956649,0.331073846,0.330159622,0.329253457,0.328350705,0.327456981,0.32658344,0.325724709,0.32487243,0.324048652,0.323234999,0.322430417,0.321674599,0.320923963
40,-8,0.247687084,0.247687226,0.247686733,0.247687609,0.247685842,0.247689371,0.247685212,0.247683307,0.247698742,0.247686033,0.247655349,0.24769754,0.247733203,0.247676527,0.247592296,0.247600456,0.247889874,0.248048053,0.247574479,0.246928316,0.246971407,0.248588669,0.250116965,0.249196584,0.246350721,0.245053997,0.248358387,0.259084124,0.278119856,0.296383406,0.314175038,0.32232636,0.32742691,0.32997518,0.331303304,0.331950744,0.332025581,0.331661481,0.331171434,0.330601006,0.329917943,0.329186648,0.32842776,0.327673793,0.326913417,0.326155952,0.325404952,0.324678823,0.323957355
50,-8.5,0.303464494,0.303464513,0.303464458,0.303464507,0.303464422,0.303464682,0.303464094,0.303464791,0.303465162,0.303462826,0.303463513,0.303467967,0.303464259,0.303460986,0.30346227,0.303470841,0.303481052,0.303455119,0.303426135,0.303451959,0.303513853,0.303578001,0.303449398,0.303294669,0.303299166,0.303521797,0.303820913,0.303993228,0.303849901,0.303474761,0.3058962,0.310210499,0.317448326,0.324077021,0.329384541,0.334149822,0.337384301,0.338989096,0.339508124,0.339814767,0.339749798,0.339491963,0.339115421,0.33873997,0.338280377,0.337806565,0.337333009,0.336840758,0.336350416
60,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6,0.213568096,0.213647657,0.213169352,0.214490949,0.211922386,0.214457575,0.219226282,0.201323413,0.214248393,0.284652042,0.35871194,0.352233885,0.354434018,0.354996877,0.355402025,0.353589561,0.351756689,0.350243809,0.348374313,0.346564985,0.344748378,0.343030226,0.34135251,0.339734821,0.338179208,0.336675722,0.335227863,0.333833394,0.33248502,0.331181349,0.329926192,0.328716915,0.327543756,0.326407929,0.325304016,0.324231928,0.323189663,0.322174586,0.321191949,0.320232396,0.319302709,0.318405491,0.317530824,0.316663334,0.315831465,0.315011464,0.314201427,0.31344573,0.312695575
10,-6,0.213568096,0.213647657,0.213169352,0.214490949,0.211922386,0.214457575,0.219226282,0.201323413,0.214248393,0.284652042,0.35871194,0.352233885,0.354434018,0.354996877,0.355402025,0.353589561,0.351756689,0.350243809,0.348374313,0.346564985,0.344748378,0.343030226,0.34135251,0.339734821,0.338179208,0.336675722,0.335227863,0.333833394,0.33248502,0.331181349,0.329926192,0.328716915,0.327543756,0.326407929,0.325304016,0.324231928,0.323189663,0.322174586,0.321191949,0.320232396,0.319302709,0.318405491,0.317530824,0.316663334,0.315831465,0.315011464,0.314201427,0.31344573,0.312695575
20,-6.5,0.214563156,0.214580655,0.21449329,0.214713281,0.214267659,0.214844744,0.215141144,0.212468422,0.215609477,0.219970507,0.209619215,0.202290153,0.226381584,0.272583965,0.3266781,0.342420667,0.342279471,0.346658443,0.347297727,0.347177988,0.34595634,0.344751565,0.343550047,0.34218835,0.34081154,0.33939093,0.337998596,0.336671258,0.335363759,0.334077505,0.332840811,0.331640753,0.330475224,0.32934454,0.328244136,0.327174317,0.326133306,0.325118624,0.324135837,0.323175652,0.322244906,0.321346308,0.320470018,0.319600757,0.318766927,0.317944832,0.317132582,0.316374561,0.315621987
30,-7,0.217499613,0.217503175,0.217487576,0.217523601,0.217449368,0.217563263,0.217544214,0.217190886,0.217804727,0.218122787,0.21638205,0.216066276,0.219744749,0.220731841,0.215782488,0.207962199,0.213204049,0.242339982,0.285500928,0.322128042,0.333507585,0.334639823,0.337998087,0.339798551,0.340559127,0.340030038,0.339035616,0.33828355,0.337430261,0.336348181,0.335278561,0.33414948,0.333045469,0.331959374,0.33089225,0.329847188,0.32882375,0.327820729,0.32684675,0.325892861,0.324966007,0.32406975,0.323194793,0.322326684,0.321493038,0.320670833,0.319858284,0.319099175,0.318345409
40,-7.5,0.225791722,0.225792431,0.225789648,0.225795467,0.225783461,0.225804428,0.225790432,0.225750896,0.225857605,0.225848321,0.225583492,0.225696347,0.226164322,0.226005709,0.22521973,0.224516804,0.226161587,0.229150598,0.22820937,0.222422715,0.217601195,0.223726266,0.245197836,0.275304485,0.305165285,0.323048287,0.328265846,0.330461468,0.333018009,0.334301154,0.335154472,0.334820286,0.334291207,0.333587691,0.332797423,0.331956649,0.331073846,0.330159622,0.329253457,0.328350705,0.327456981,0.32658344,0.325724709,0.32487243,0.324048652,0.323234999,0.322430417,0.321674599,0.320923963
50,-8,0.247687084,0.247687226,0.247686733,0.247687609,0.247685842,0.247689371,0.247685212,0.247683307,0.247698742,0.247686033,0.247655349,0.24769754,0.247733203,0.247676527,0.247592296,0.247600456,0.247889874,0.248048053,0.247574479,0.246928316,0.246971407,0.248588669,0.250116965,0.249196584,0.246350721,0.245053997,0.248358387,0.259084124,0.278119856,0.296383406,0.314175038,0.32232636,0.32742691,0.32997518,0.331303304,0.331950744,0.332025581,0.331661481,0.331171434,0.330601006,0.329917943,0.329186648,0.32842776,0.327673793,0.326913417,0.326155952,0.325404952,0.324678823,0.323957355
