date,median_RHOA,Q1_RHOA,Q3_RHOA
2024/03/23 19:00,29.495134249430475,25.089115000504428,57.62476440093551
2024/03/23 21:00,29.528636521679232,25.09605492250478,57.63283397611318
2024/03/23 23:00,29.47179210881501,24.904659596859016,57.513249600982185
2024/03/24 01:00,29.5562531955266,25.125765811640306,57.65413506909959
2024/03/24 03:00,29.57835635266906,25.14511164217464,57.60296994264974
2024/03/24 11:00,29.148791565907196,24.7468446424688,56.86811450160949
2024/03/24 13:00,29.03325821939567,24.631471311907497,56.70055269320953
2024/03/24 15:00,28.985217046142466,24.53164920139651,56.661868538400384
2024/03/24 17:00,29.07372445819759,24.64738099217917,56.85752851582148
2024/03/24 19:00,29.17658380791208,24.745530111399116,56.863302345188984
2024/03/24 21:00,29.224262392200117,24.787855962828637,56.966650185751384
2024/03/24 23:00,29.27575461554469,24.835195972904216,57.02814543904157
2024/03/25 01:00,29.322042817209123,24.873016911877848,57.046760540123294
2024/03/25 03:00,29.377005507176996,24.922085800201238,57.06272121976929
2024/03/25 11:00,29.325730486050837,24.86276554093581,56.88952886654727
2024/03/25 13:00,29.36067225471799,24.90538271957201,56.89964070703706
2024/03/25 15:00,29.510196276581212,25.062548520200295,57.04566142267433
2024/03/25 17:00,29.683805721406543,25.258209896466344,57.27239610665981
2024/03/25 19:00,0.3029348500069946,-21.217858522855142,21.154757726555985
2024/03/25 21:00,29.81930303200881,25.422644484947583,57.41069959830969
2024/03/25 23:00,29.83905856455432,25.40574802569059,57.57053439034377
2024/03/26 01:00,29.844258398363355,25.394085089282264,57.67427866918199
2024/03/26 03:00,29.893849729435345,25.420996891553504,57.72036771803224
2024/03/26 11:00,29.309756174865093,24.735128852052625,57.82696727855896
2024/03/26 13:00,29.32915988393171,24.738536152775765,58.17538661389383
2024/03/26 15:00,29.65441841496654,25.120847803035502,58.04304246572831
2024/03/26 17:00,29.82095207042724,25.276316213613224,58.34560218708168
2024/03/26 19:00,29.93451918842196,25.37733153712258,58.53481189989996
2024/03/26 21:00,30.030436279942585,25.46344822596278,58.68641840619651
2024/03/26 23:00,30.11040994886634,25.531100043067994,58.87154355541584
2024/03/27 01:00,30.185543790428994,25.594056920847365,58.956966862472754
2024/03/27 03:00,30.279758232267852,25.67355678064315,59.176188137433094
2024/03/27 11:00,29.356082700571168,24.619134479212338,58.865821821055555
2024/03/27 13:00,29.263171408680954,24.51792169490611,58.787334131980934
2024/03/27 15:00,0.6641718415866821,-19.112017677790632,24.135343372164222
2024/03/27 17:00,29.372323852469258,24.609431716078724,58.956381382438806
2024/03/27 19:00,29.446789298313618,24.68619031417843,59.111501544864254
2024/03/27 21:00,29.485299237284394,24.72338596332368,59.270229378509086
2024/03/27 23:00,29.533421538347504,24.75302348392671,59.29926236332814
2024/03/28 01:00,29.575693453206043,24.799650790642243,59.440370055376846
2024/03/28 03:00,29.608452497458345,24.834131569113932,59.486275782276664
2024/03/28 11:00,29.591729269496387,24.786809743371,59.60874895848807
2024/03/28 13:00,29.493554928021226,24.697439674144643,59.48218351351288
2024/03/28 15:00,29.48818123617567,24.69480273771434,59.496657899615236
2024/03/28 17:00,29.572627184025798,24.76466909841679,59.63092979760075
2024/03/28 19:00,29.604678626834225,24.816734278643303,59.288773181640835
2024/03/28 21:00,29.640073198532445,24.837954869502788,59.48713001004169
2024/03/28 23:00,29.668202224853665,24.877607575787987,59.652760479965956
2024/03/29 01:00,29.70165566940387,24.907267611504196,59.682488186789314
2024/03/29 03:00,29.730982326266655,24.927408973008095,59.753589800429516
2024/03/29 11:00,29.69837383456258,24.852995298250452,59.96501862478762
2024/03/29 13:00,29.68111542468246,24.83606056170411,59.87132300869042
2024/03/29 15:00,29.675058516719517,24.851644688570822,59.48006159294658
2024/03/29 17:00,29.721144456534134,24.925432024133386,59.66569660394002
2024/03/29 19:00,29.814593685505173,24.963208836623732,59.73775846680488
2024/03/29 21:00,29.88870908008653,25.019197828094956,60.26164242840878
2024/03/29 23:00,29.920592421614856,25.059587276688923,60.35867543420944
2024/03/30 01:00,29.947451843076504,25.086966386111506,60.39232537376497
2024/03/30 03:00,29.970623947819412,25.109441381546365,60.41696744753567
2024/03/30 11:00,29.828203089180473,24.97727328209973,59.5182970128417
2024/03/30 13:00,29.272571456553656,24.51095767532565,59.147141114096
2024/03/30 15:00,29.086494996816818,24.38225175488271,58.85527300850964
2024/03/30 17:00,29.123548899004035,24.442101104007257,58.46734210443945
2024/03/30 19:00,29.170584953231554,24.47864658339777,58.928313022778624
2024/03/30 21:00,29.182160743440733,24.50319744043473,58.932510363779485
2024/03/30 23:00,29.198149793545646,24.536518270631582,58.71896349465859
2024/03/31 01:00,29.214044544697046,24.553974851852377,58.775625285717524
2024/03/31 03:00,29.252295992902205,24.592473363447688,58.86476434287363
2024/03/31 11:00,29.440691832369303,24.802009782040045,58.40045638849338
2024/03/31 13:00,29.461293151489407,24.82936479183432,58.797739322694106
2024/03/31 15:00,29.52312722063982,24.886220737406706,58.76779319332084
2024/03/31 17:00,29.626204234697646,24.953579189508485,58.98307292266921
2024/03/31 19:00,29.65229961293439,25.00817039374762,58.18103653733313
2024/03/31 21:00,29.73762716700709,25.062090443373812,59.35110824526616
2024/03/31 23:00,29.721912665053885,25.06825678952433,59.10111498673848
2024/04/01 01:00,29.754800770537667,25.091945218630197,59.130262867131876
2024/04/01 03:00,29.66958954200961,25.02641317099985,58.98405978094584
2024/04/01 11:00,28.95001502891983,24.29599049409517,58.36134760395936
2024/04/01 13:00,28.961773055654668,24.31466134840037,58.372253289960824
2024/04/01 15:00,29.04815544288509,24.4395704565486,58.24620521265388
2024/04/01 17:00,29.16028779758407,24.55174154039465,58.39873165258625
2024/04/01 19:00,29.178946886297904,24.587919705386017,58.299525504699744
2024/04/01 21:00,29.215701991611432,24.61752545284485,58.42420480936321
2024/04/01 23:00,29.241715671938735,24.633073105594093,58.52651545686131
2024/04/02 01:00,29.265823441915707,24.661540218583987,58.51730226679187
2024/04/02 03:00,29.29834169867999,24.693412396340502,58.553553657641764
2024/04/02 11:00,29.269059406411728,24.616101519715997,58.12745153256658
2024/04/02 13:00,29.211905234951324,24.61928089720303,57.43964309471767
2024/04/02 15:00,29.256904385720965,24.628041427825973,58.70191927317497
2024/04/02 17:00,29.309446551730368,24.67632716469307,58.71798570448806
2024/04/02 19:00,29.369905159925107,24.68316980635401,59.02936905606685
2024/04/02 21:00,29.405795836841605,24.70700078089574,59.06288521341564
2024/04/02 23:00,29.417822055482453,24.74628881111122,59.186862910502924
2024/04/03 01:00,29.447692327527207,24.760044286520607,59.041175166222985
2024/04/03 03:00,29.486287092483902,24.802048627334372,59.17711246579686
2024/04/03 11:00,29.55663153235291,24.836598793375536,58.94778801433883
2024/04/03 13:00,29.622396854018483,24.89787927476918,59.264065884221985
2024/04/03 15:00,29.73561047145167,24.977106442633122,59.6252625907866
2024/04/03 17:00,29.840893040364065,25.07939337884175,59.96060574992955
2024/04/03 19:00,29.886932494516167,25.10711953415891,59.97186747040158
2024/04/03 21:00,29.926346355462744,25.14583064553166,59.99593223760421
2024/04/03 23:00,29.957401291414993,25.172767787956694,60.08352966435278
2024/04/04 01:00,29.98193467047586,25.208073478377244,60.06275529147312
2024/04/04 03:00,30.032357200009706,25.237589277714278,60.097341960420444
2024/04/04 11:00,29.070463169575575,24.252876022724095,59.25797370207266
2024/04/04 13:00,28.85429092059529,24.043618305258462,59.17597278108257
2024/04/04 15:00,28.918412533454756,24.097194092425262,59.29031573126336
2024/04/04 17:00,28.80534641436528,23.95138245235603,59.32972498887027
2024/04/04 19:00,28.865929285244476,24.033323887339623,59.25114047400945
2024/04/04 21:00,28.789323161229614,23.965788399310227,59.19661559178415
2024/04/04 23:00,28.844302806007835,24.01877104678745,59.29469475313125
2024/04/05 01:00,28.892835041317312,24.081106506711127,59.25558798412032
2024/04/05 03:00,28.952119010634654,24.130707855352085,59.37401262828093
2024/04/05 11:00,28.818623893055396,24.04187379320831,58.22403001133007
2024/04/05 13:00,28.80656517429673,24.035869946993863,58.47967541331795
2024/04/05 15:00,28.874162338856717,24.08064532526922,58.86351268735083
2024/04/05 17:00,28.87626616857802,24.0806741578916,58.90419898157652
2024/04/05 19:00,28.972932124190944,24.17151010214234,59.197396983163536
2024/04/05 21:00,29.01634196679835,24.21757562233624,59.2336545837051
2024/04/05 23:00,29.058418728482547,24.260863380102272,59.29172370261536
2024/04/06 01:00,29.095230438722417,24.30223869045542,59.32891557040247
2024/04/06 03:00,29.14840353131271,24.35007598642022,59.36059841356901
2024/04/06 11:00,28.965349460462022,24.18706309481521,58.969223864139884
2024/04/06 13:00,27.83049374776244,22.908516207429315,56.837601986472194
2024/04/06 15:00,27.98836750050802,23.105491159546727,56.866552132094654
2024/04/06 17:00,27.713809390471653,22.86352832087031,55.66103765272031
2024/04/06 19:00,27.708806619340937,22.848537219303584,55.32185961834673
2024/04/06 21:00,27.961097589238932,23.08101587848548,56.02550308492989
2024/04/06 23:00,27.93144619657552,23.053151359613658,55.93421095229278
2024/04/07 01:00,27.9258391391808,23.024208625380467,55.99076366513571
2024/04/07 03:00,27.849783737356134,22.95762519701932,55.05468184224503
2024/04/07 11:00,28.44284260792776,23.476748693599138,58.84637548938306
2024/04/07 13:00,27.923120765214975,23.040117089309298,55.70709756434649
2024/04/07 15:00,28.18931554078973,23.289233662453487,56.666505883117786
2024/04/07 17:00,28.605856137207443,23.58051259847869,58.23623103286583
2024/04/07 19:00,28.926513935665902,23.893460824788548,60.455189014456906
2024/04/07 21:00,28.30400643749081,23.388526807686993,57.175540620742794
2024/04/07 23:00,28.08895046980523,23.191788521935877,55.46719935637119
2024/04/08 01:00,28.002714487159807,23.095877862219545,54.68152381573656
2024/04/08 03:00,28.119847943603013,23.224596259563207,55.25828578093334
2024/04/08 11:00,27.800623913300633,22.867848171047054,58.42150054453192
2024/04/08 13:00,28.036811552346393,23.204424947285773,58.46080135110535
2024/04/08 15:00,27.99202465248527,23.209887395702943,57.07933677526577
2024/04/08 17:00,28.098807176796143,23.35914781012384,57.35545450180931
2024/04/08 19:00,28.268645910905114,23.507541419982157,58.706425458057346
2024/04/08 21:00,28.060783437419712,23.354541905432065,56.87890664001977
2024/04/08 23:00,27.89107255206516,23.233001253858628,55.64247024792676
2024/04/09 01:00,28.017359055613774,23.32580363971646,56.48267048786387
2024/04/09 03:00,28.12064505832511,23.435062656423575,56.60427197015051
2024/04/09 11:00,28.172384212082065,23.477786146795175,56.99278894292445
2024/04/09 13:00,28.10244601981147,23.431134064599682,56.346858174326506
2024/04/09 15:00,28.315412599805914,23.635029835129906,56.9376027696765
2024/04/09 17:00,28.249772767569766,23.554879918907734,56.34071350355716
2024/04/09 19:00,28.538136223565427,23.78083776751641,56.91136460241274
2024/04/09 21:00,29.23960000420645,24.369655487860054,60.942806289343494
2024/04/09 23:00,28.96416687974132,24.21231050368652,59.22097126240649
2024/04/10 01:00,28.656728712870546,23.941863253686797,57.07944579310675
2024/04/10 03:00,28.66179254647054,23.957212908010693,56.519398185802814
2024/04/10 11:00,29.030453432117906,24.266147750301812,58.3002840987636
2024/04/10 13:00,29.050523206312896,24.287799212649894,57.81553102369264
2024/04/10 15:00,29.10974124700921,24.330328421349577,58.349147713599166
2024/04/10 17:00,29.370849149645053,24.509578380720566,59.22859984567222
2024/04/10 19:00,29.724657080858748,24.784209668459752,60.59040706261847
2024/04/10 21:00,29.13377881382116,24.306744759298347,58.212681604800395
2024/04/10 23:00,29.330168447742828,24.46401456253617,58.8098278134633
2024/04/11 01:00,29.074058393704703,24.016474031839373,57.9599345705801
2024/04/11 03:00,29.004832194140388,24.166673101017736,56.98463892216923
2024/04/11 11:00,28.777394262474047,24.011115306665285,56.86288726120454
2024/04/11 13:00,28.749064194402592,23.960590867850172,57.455554461482095
2024/04/11 15:00,29.072310479963807,24.198463093329906,59.51469124339366
2024/04/11 17:00,28.564691799035074,23.68957635627944,57.81572867798075
2024/04/11 19:00,28.580338535327876,23.69986872722459,57.60992077722861
2024/04/11 21:00,28.45641967476135,23.597502797217047,56.833412213952535
2024/04/11 23:00,28.66094967166368,23.797661210707297,57.50117481454039
2024/04/12 01:00,28.681788010780675,23.807441247811063,57.466001607274066
2024/04/12 03:00,28.615020588674057,23.748733998566482,56.83118456220202
2024/04/12 11:00,28.500580365383954,23.6787240712251,56.86955849503806
2024/04/12 13:00,28.855057128040833,23.934430418839415,59.70274993788166
2024/04/12 15:00,28.448215316686788,23.62690181839021,57.62576393089229
2024/04/12 17:00,28.279178958282298,23.45812059416648,56.80652496434551
2024/04/12 19:00,28.95856168763992,23.975642514277656,60.24186890147843
2024/04/12 21:00,28.369446982936374,23.45636006306932,56.32383244416795
2024/04/12 23:00,28.332965844809078,23.50641438830043,56.96131654320335
2024/04/13 01:00,28.15691186455549,23.34462292000581,56.21757274181072
2024/04/13 03:00,28.241672417744127,23.41232298197613,56.57870716640953
2024/04/13 11:00,28.385373462085,23.512976633032768,57.80765417598833
2024/04/13 13:00,28.23093645100442,23.390050405942034,56.743117242492005
2024/04/13 15:00,28.533157358674913,23.638085907291746,58.39272064146638
2024/04/13 17:00,28.227523955569126,23.374881823073117,56.37676335111094
2024/04/13 19:00,28.27805335308965,23.42142374258208,56.57581228563842
2024/04/13 21:00,28.25725595580874,23.403475014776625,56.53821630097888
2024/04/13 23:00,28.459968422526373,23.588542185920907,57.19889558005724
2024/04/14 01:00,28.394112685041836,23.53564733309351,56.856838694941196
2024/04/14 03:00,28.482671297438582,23.61661614605459,57.1751405677153
2024/04/14 11:00,28.176938480431858,23.312899701034727,59.83749647963199
2024/04/14 13:00,27.54852042453057,22.790876784587585,56.906343674742786
2024/04/14 15:00,27.617905745918662,22.84387313502501,57.00977433843803
2024/04/14 17:00,27.568038934287028,22.809707002905526,57.10651681821463
2024/04/14 19:00,27.190725637599876,22.44432094293707,55.51994416830678
2024/04/14 21:00,27.298370854227137,22.544595172636708,55.68703217306585
2024/04/14 23:00,27.304714843675573,22.585329685228565,55.37949556485517
2024/04/15 01:00,27.376574722926513,22.65124115268089,55.76501707718102
2024/04/15 03:00,27.310051933572964,22.595082115496403,55.34496666225192
2024/04/15 11:00,27.47461467363919,22.684844146376115,57.60048396148845
2024/04/15 13:00,27.130797234092107,22.402130905675904,55.72343875369683
2024/04/15 15:00,27.233475178911842,22.514176460723764,56.05525663737338
2024/04/15 17:00,27.245639369418903,22.556647878703757,55.82034192454633
2024/04/15 19:00,27.296417180012003,22.595489677114898,55.70938579269624
2024/04/15 21:00,27.609983340222538,22.837450869500373,57.53924469030115
2024/04/15 23:00,27.31005556559893,22.586817483717677,55.60021868500496
2024/04/16 01:00,27.312234543941997,22.60707216751439,55.55795211715491
2024/04/16 03:00,27.446768568611155,22.722131230249964,55.53518054053219
2024/04/16 11:00,27.70201872578695,22.945548777115704,57.207014031590404
2024/04/16 13:00,27.793884273286107,23.014052665534244,57.37250579454011
2024/04/16 15:00,27.88936845490019,23.09424866575953,57.77841469920037
2024/04/16 17:00,27.64595566541538,22.896116221146947,55.85351963050405
2024/04/16 19:00,27.75355964711832,22.994290781202746,55.8871054294963
2024/04/16 21:00,27.628043521120837,22.853104116251693,55.58045591432086
2024/04/16 23:00,27.86374239753934,23.08680799670025,56.70875505465826
2024/04/17 01:00,27.776018680177256,23.02642590400819,55.85951372655593
2024/04/17 03:00,27.8545489967539,23.090296655586226,56.05350581243548
2024/04/17 11:00,28.021143147691888,23.20922076607188,57.28295732363844
2024/04/17 13:00,28.150696645436874,23.365296084336567,57.046055757970684
2024/04/17 15:00,28.274397360152477,23.498624046500254,57.16260542238944
2024/04/17 17:00,28.206428740110038,23.453021348945423,57.37513263259231
2024/04/17 19:00,28.346222392928496,23.583249145843325,57.488128192865844
2024/04/17 21:00,28.548879483685532,23.775611104513175,58.32144269877054
2024/04/17 23:00,28.627608833998558,23.836278968419744,58.45911928178218
2024/04/18 01:00,28.61821999236149,23.83988243665329,57.95888819646382
2024/04/18 03:00,28.594901558967372,23.834637358088173,57.959508386865565
2024/04/18 11:00,28.161132439805804,23.415457589047207,57.23116999438981
2024/04/18 13:00,28.06721966607212,23.316163723299738,56.31263196243545
2024/04/18 15:00,28.35344549655779,23.565390823822867,58.29978232659357
2024/04/18 17:00,28.515871054919945,23.65170809791775,59.757233100918036
2024/04/18 19:00,28.23203011868108,23.455897249871718,57.417109686017234
2024/04/18 21:00,28.34661179463624,23.602000487267333,57.67980613880033
2024/04/18 23:00,28.500553091806406,23.72373270512151,58.54710121341358
2024/04/19 01:00,28.166426524350594,23.431533249521323,56.436406106280955
2024/04/19 03:00,28.316385717061888,23.548495513004447,57.449685096625245
2024/04/19 11:00,28.426614367848888,23.62479295773961,58.40616284074657
2024/04/19 13:00,28.394106792237938,23.60003834847183,58.15142839430682
2024/04/19 15:00,28.33548222632074,23.535146990978163,57.8722767370483
2024/04/19 17:00,28.14284535985867,23.363443135300738,56.572115736871815
2024/04/19 19:00,28.300901291583422,23.475920144307814,57.224234720636346
2024/04/19 21:00,28.426002120081954,23.582915120186744,57.4686441563331
2024/04/19 23:00,28.554102491171932,23.729944689041304,57.70066319920147
2024/04/20 01:00,28.49120783421631,23.716819640154142,57.06910957014671
2024/04/20 03:00,28.46243491249153,23.68993645555028,56.6724685758862
2024/04/20 11:00,28.818250601748197,23.975904913002193,58.294981397630075
2024/04/20 13:00,28.785536049277425,23.915644797783145,58.509909585217805
2024/04/20 15:00,28.885732053419137,23.993499453471234,58.46221456737406
2024/04/20 17:00,28.82119183638939,23.92957476908418,57.7914680868922
2024/04/20 19:00,29.04491440955072,24.141869428976452,59.02077750604222
2024/04/20 21:00,28.797284915491815,23.92617451853344,57.60165510986154
2024/04/20 23:00,28.98826751649559,24.09805618774799,57.81880734806138
2024/04/21 01:00,28.9301890767875,24.055631243632437,57.718968771165876
2024/04/21 03:00,29.149730086883828,24.222729592853156,58.98561490925603
2024/04/21 11:00,29.784388480711222,24.62078613335356,61.214449480770654
2024/04/21 13:00,29.504263814114935,24.38792067336348,60.703134615669384
2024/04/21 15:00,29.84328978947922,24.644389996691277,61.78971184403947
2024/04/21 17:00,29.37256030020066,24.341705779811942,59.652074488675794
2024/04/21 19:00,29.376387780900664,24.353795038081255,59.39611098982983
2024/04/21 21:00,29.42078845215736,24.40402937955824,59.27164785667172
2024/04/21 23:00,29.344381731340057,24.320649094981427,59.149567481668875
2024/04/22 01:00,29.38204442992062,24.365648383592713,58.98110258406747
2024/04/22 03:00,29.423723266933614,24.39191501727076,59.03368552971613
2024/04/22 11:00,29.725150420983187,24.605509701551977,61.37359553182213
2024/04/22 13:00,28.966611419706027,24.031241113835595,59.13274293967357
2024/04/22 15:00,28.972378551920855,23.996156735852534,59.90499797019397
2024/04/22 17:00,28.9135187491843,23.930150251136304,60.037091527837475
2024/04/22 19:00,28.75163674158356,23.799082696495507,58.80241890258357
2024/04/22 21:00,28.726258028175334,23.75983656984176,58.939118225232946
2024/04/22 23:00,28.79035280935863,23.788730879647332,59.78636696642098
2024/04/23 01:00,28.748838198767615,23.75068473701608,59.09890186508416
2024/04/23 03:00,28.81376609297764,23.88742455113193,59.08611874413606
2024/04/23 11:00,28.772184632413662,23.980654785585443,58.030437515430286
2024/04/23 13:00,28.901580023298735,24.0557490597861,59.10874318274158
2024/04/23 15:00,28.048421088355177,23.249156125270638,57.50517806548623
2024/04/23 17:00,28.03508154952378,23.245977823539807,58.27638802021272
2024/04/23 19:00,27.736755267251702,22.969223255763072,56.85951493331738
2024/04/23 21:00,27.914494509514633,23.123557222647275,57.48116206157325
2024/04/23 23:00,27.973316222914303,23.11181578092745,58.39227686202027
2024/04/24 01:00,27.710792004924087,22.98969732504582,56.49276729150624
2024/04/24 03:00,27.696914463654682,22.966239186308663,56.473316436759376
2024/04/24 11:00,27.81481547588991,23.031656580952884,57.472437242060025
2024/04/24 13:00,28.2101022000411,23.330277782255457,58.94245204282401
2024/04/24 15:00,27.79134893636501,22.963539479030516,58.073467721926704
2024/04/24 17:00,27.56711128152248,22.800337618603812,56.401186975986526
2024/04/24 19:00,27.690271842989073,22.93353060133326,57.179072978362754
2024/04/24 21:00,27.57251844764137,22.86362908143925,55.74330303668543
2024/04/24 23:00,27.882872267528953,23.117264328392178,57.71643575582576
2024/04/25 01:00,27.803196308261825,23.07321334681781,56.534564463716315
2024/04/25 03:00,27.76312543439795,23.08396323192109,55.94600558855699
2024/04/25 11:00,28.28180741545541,23.566563037726603,57.87444958207347
2024/04/25 13:00,28.63711617869938,23.830593215719773,59.52747188020572
2024/04/25 15:00,28.143470141522297,23.439603414380148,56.4959628890223
2024/04/25 17:00,27.740772354240356,22.92154877789652,56.01555835375091
2024/04/25 19:00,27.818307934281968,23.161785983300938,55.36813412926876
2024/05/01 17:00,2.222192597047992,-27.54039150684184,36.85017336096635
2024/05/01 19:00,30.12022910388573,25.39167426879414,59.14631856694024
2024/05/01 21:00,30.127474509802965,25.415513649815594,59.29714765313828
2024/05/01 23:00,30.155516786119907,25.432102212590678,59.41046197654141
2024/05/02 01:00,30.189241303929425,25.45644185941031,59.52083246017191
2024/05/02 03:00,30.207045773921564,25.470213883274518,59.361429379204324
2024/05/02 11:00,30.338919423276987,25.60179556933386,59.503940079217415
2024/05/02 13:00,30.366383811889087,25.632727680970653,59.59232271287209
2024/05/02 15:00,30.45228520283284,25.6930840173426,59.6371589647234
2024/05/02 17:00,30.54256403820118,25.782188951943805,59.769323259029946
2024/05/02 19:00,30.616096405530957,25.844807775663405,60.091436019543295
2024/05/02 21:00,30.684793658174677,25.906592981102495,60.18611818228683
2024/05/02 23:00,30.761809068482364,25.960519943212184,60.4008483749915
2024/05/03 01:00,30.80179833675661,25.98544730523557,60.558086577605685
2024/05/03 03:00,30.818250663819192,26.035280018470843,60.27293996134091
2024/05/03 11:00,31.07092438626659,26.2283674403471,61.03017901590533
2024/05/03 13:00,31.09566507746201,26.25583521070016,61.01705104170598
2024/05/03 15:00,31.059344776686615,26.218249842090387,60.899927958142484
2024/05/03 17:00,30.580905109564647,25.772082235748154,60.26001232258348
2024/05/03 19:00,30.28913754433616,25.523754440825417,59.94276567131272
2024/05/03 21:00,30.192568953490614,25.473153989615646,59.87938128241777
2024/05/03 23:00,30.184552439051583,25.460454838853487,59.81258653355627
2024/05/04 01:00,30.194547092639525,25.470346903072652,59.934486627663425
2024/05/04 03:00,30.18770977269922,25.473072803317564,59.79344620823788
2024/05/04 11:00,29.239720461693302,24.53754525650753,58.7594744047444
2024/05/04 13:00,29.072992470813478,24.383943546617914,58.40435243324818
2024/05/04 15:00,28.992215038100007,24.31445721328768,58.106319277232416
2024/05/04 17:00,28.99822437217818,24.332359620899684,58.482645384283096
2024/05/04 19:00,29.02144495126089,24.358677426844125,58.453346033961026
2024/05/04 21:00,29.05894978430677,24.396141157547692,58.48310142265947
2024/05/04 23:00,29.067764005844722,24.421869430442285,58.44723748483216
2024/05/05 01:00,29.102485174576056,24.452881610340917,58.520771401940124
2024/05/05 03:00,29.11644262217655,24.475646108186815,58.442493872569344
2024/05/05 11:00,29.150426413677856,24.54364099574219,58.015873090193416
2024/05/05 13:00,29.118599258698538,24.525988281826287,58.04208920721139
2024/05/05 15:00,29.03236102093533,24.42240426904477,57.984029977371904
2024/05/05 19:00,28.961278077141493,24.397614306179413,57.943645402095584
2024/05/05 21:00,28.979418081345262,24.41357141868729,57.959878730111214
2024/05/05 23:00,28.997576176663266,24.445207382437328,57.97240009789148
2024/05/06 01:00,29.023501099058194,24.466398288489234,57.93069720874749
2024/05/06 03:00,29.06589929877216,24.513974619823724,57.93628054179737
2024/05/06 11:00,29.17323085835502,24.57919379889941,58.09752041462844
2024/05/06 13:00,29.164657829298655,24.57966631535909,57.845056868083
2024/05/06 15:00,29.23336941191635,24.651016485707274,58.01987282436868
2024/05/06 17:00,29.290173316523106,24.701321634648234,58.091005753427375
2024/05/06 19:00,29.34738106248846,24.74219464046467,58.20705060074726
2024/05/06 21:00,29.384289385180885,24.765459777491976,58.3472024911885
2024/05/06 23:00,29.41699443483908,24.794039614335247,58.341129380515405
