% Model,0802.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 5.6.0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Aug 19 2024, 17:44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Nodes,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Expressions,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Description,Liquid volume fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% X,Y,t=0h,t=3h,t=6h,t=9h,t=12h,t=15h,t=18h,t=21h,t=24h,t=27h,t=30h,t=33h,t=36h,t=39h,t=42h,t=45h,t=48h,t=51h,t=54h,t=57h,t=60h,t=63h,t=66h,t=69h,t=72h,t=75h,t=78h,t=81h,t=84h,t=87h,t=90h,t=93h,t=96h,t=99h,t=102h,t=105h,t=108h,t=111h,t=114h,t=117h,t=120h,t=123h,t=126h,t=129h,t=132h,t=135h,t=138h,t=141h,t=144h
30,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788
10,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788
20,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102
30,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
40,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499817,0.217499817,0.217499818,0.217499819,0.217499819,0.21749982,0.21749982,0.21749982,0.21749982,0.217499819,0.217499818,0.217499818,0.217499817,0.217499816,0.217499815,0.217499814,0.217499814,0.217499813,0.217499813,0.217499813,0.217499814,0.217499815,0.217499817,0.217499819,0.217499821,0.217499823,0.217499824,0.217499825,0.217499825,0.217499825,0.217499824,0.217499823,0.217499821,0.21749982,0.217499818,0.217499816,0.217499815,0.217499814,0.217499812,0.217499811,0.21749981,0.21749981,0.21749981,0.21749981,0.21749981
10,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499817,0.217499817,0.217499818,0.217499819,0.217499819,0.21749982,0.21749982,0.21749982,0.21749982,0.217499819,0.217499818,0.217499818,0.217499817,0.217499816,0.217499815,0.217499814,0.217499814,0.217499813,0.217499813,0.217499813,0.217499814,0.217499815,0.217499817,0.217499819,0.217499821,0.217499823,0.217499824,0.217499825,0.217499825,0.217499825,0.217499824,0.217499823,0.217499821,0.21749982,0.217499818,0.217499816,0.217499815,0.217499814,0.217499812,0.217499811,0.21749981,0.21749981,0.21749981,0.21749981,0.21749981
20,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788
30,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102
40,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
50,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6.5,0.214563264,0.214563262,0.21456326,0.214563258,0.214563257,0.214563259,0.214563263,0.214563269,0.214563274,0.214563279,0.214563282,0.214563283,0.214563281,0.214563278,0.214563274,0.214563269,0.214563264,0.214563259,0.214563253,0.214563248,0.214563243,0.214563239,0.214563237,0.214563236,0.214563239,0.214563245,0.214563255,0.214563269,0.214563282,0.214563294,0.214563305,0.214563312,0.214563318,0.214563319,0.214563315,0.214563309,0.214563304,0.214563294,0.214563285,0.214563276,0.214563266,0.214563257,0.214563247,0.214563239,0.214563232,0.214563227,0.214563224,0.214563221,0.214563219
10,-6.5,0.214563264,0.214563262,0.21456326,0.214563258,0.214563257,0.214563259,0.214563263,0.214563269,0.214563274,0.214563279,0.214563282,0.214563283,0.214563281,0.214563278,0.214563274,0.214563269,0.214563264,0.214563259,0.214563253,0.214563248,0.214563243,0.214563239,0.214563237,0.214563236,0.214563239,0.214563245,0.214563255,0.214563269,0.214563282,0.214563294,0.214563305,0.214563312,0.214563318,0.214563319,0.214563315,0.214563309,0.214563304,0.214563294,0.214563285,0.214563276,0.214563266,0.214563257,0.214563247,0.214563239,0.214563232,0.214563227,0.214563224,0.214563221,0.214563219
20,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499817,0.217499817,0.217499818,0.217499819,0.217499819,0.21749982,0.21749982,0.21749982,0.21749982,0.217499819,0.217499818,0.217499818,0.217499817,0.217499816,0.217499815,0.217499814,0.217499814,0.217499813,0.217499813,0.217499813,0.217499814,0.217499815,0.217499817,0.217499819,0.217499821,0.217499823,0.217499824,0.217499825,0.217499825,0.217499825,0.217499824,0.217499823,0.217499821,0.21749982,0.217499818,0.217499816,0.217499815,0.217499814,0.217499812,0.217499811,0.21749981,0.21749981,0.21749981,0.21749981,0.21749981
30,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788
40,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102
50,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
60,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6,0.213561708,0.213561698,0.213561683,0.213561668,0.213561659,0.213561668,0.213561689,0.213561718,0.213561753,0.213561784,0.213561809,0.21356182,0.213561816,0.213561801,0.213561781,0.213561753,0.213561722,0.213561689,0.213561653,0.213561615,0.213561577,0.213561544,0.213561518,0.213561504,0.213561507,0.213561533,0.213561586,0.213561667,0.213561748,0.213561829,0.213561903,0.213561965,0.213562015,0.213562044,0.213562035,0.213562016,0.213561998,0.21356195,0.2135619,0.213561848,0.213561786,0.213561724,0.213561662,0.213561605,0.21356155,0.213561503,0.213561463,0.213561424,0.213561395
10,-6,0.213561708,0.213561698,0.213561683,0.213561668,0.213561659,0.213561668,0.213561689,0.213561718,0.213561753,0.213561784,0.213561809,0.21356182,0.213561816,0.213561801,0.213561781,0.213561753,0.213561722,0.213561689,0.213561653,0.213561615,0.213561577,0.213561544,0.213561518,0.213561504,0.213561507,0.213561533,0.213561586,0.213561667,0.213561748,0.213561829,0.213561903,0.213561965,0.213562015,0.213562044,0.213562035,0.213562016,0.213561998,0.21356195,0.2135619,0.213561848,0.213561786,0.213561724,0.213561662,0.213561605,0.21356155,0.213561503,0.213561463,0.213561424,0.213561395
20,-6.5,0.214563264,0.214563262,0.21456326,0.214563258,0.214563257,0.214563259,0.214563263,0.214563269,0.214563274,0.214563279,0.214563282,0.214563283,0.214563281,0.214563278,0.214563274,0.214563269,0.214563264,0.214563259,0.214563253,0.214563248,0.214563243,0.214563239,0.214563237,0.214563236,0.214563239,0.214563245,0.214563255,0.214563269,0.214563282,0.214563294,0.214563305,0.214563312,0.214563318,0.214563319,0.214563315,0.214563309,0.214563304,0.214563294,0.214563285,0.214563276,0.214563266,0.214563257,0.214563247,0.214563239,0.214563232,0.214563227,0.214563224,0.214563221,0.214563219
30,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499817,0.217499817,0.217499818,0.217499819,0.217499819,0.21749982,0.21749982,0.21749982,0.21749982,0.217499819,0.217499818,0.217499818,0.217499817,0.217499816,0.217499815,0.217499814,0.217499814,0.217499813,0.217499813,0.217499813,0.217499814,0.217499815,0.217499817,0.217499819,0.217499821,0.217499823,0.217499824,0.217499825,0.217499825,0.217499825,0.217499824,0.217499823,0.217499821,0.21749982,0.217499818,0.217499816,0.217499815,0.217499814,0.217499812,0.217499811,0.21749981,0.21749981,0.21749981,0.21749981,0.21749981
40,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788
50,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102
