% Model,農試?�_?�水模擬.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 5.6.0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Sep 18 2024, 16:22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Nodes,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Expressions,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Description,Liquid volume fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% X,Y,t=0h,t=3h,t=6h,t=9h,t=12h,t=15h,t=18h,t=21h,t=24h,t=27h,t=30h,t=33h,t=36h,t=39h,t=42h,t=45h,t=48h,t=51h,t=54h,t=57h,t=60h,t=63h,t=66h,t=69h,t=72h,t=75h,t=78h,t=81h,t=84h,t=87h,t=90h,t=93h,t=96h,t=99h,t=102h,t=105h,t=108h,t=111h,t=114h,t=117h,t=120h,t=123h,t=126h,t=129h,t=132h,t=135h,t=138h,t=141h,t=144h
30,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
40,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791788,0.225791788,0.225791787,0.225791787,0.225791787,0.225791787,0.225791786,0.225791786
10,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791788,0.225791788,0.225791787,0.225791787,0.225791787,0.225791787,0.225791786,0.225791786
20,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102
30,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
40,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
50,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499818,0.21749982,0.21749982,0.21749982,0.217499819,0.217499817,0.217499815,0.217499814,0.217499813,0.217499813,0.217499814,0.217499817,0.217499821,0.217499825,0.217499825,0.217499825,0.217499823,0.21749982,0.217499817,0.217499815,0.217499812,0.217499811,0.217499811,0.217499811,0.217499811,0.217499812,0.217499813,0.217499815,0.217499818,0.21749982,0.217499823,0.217499825,0.217499827,0.217499828,0.217499829,0.217499828,0.217499826,0.217499822,0.217499818,0.217499815,0.217499812,0.21749981,0.217499808,0.217499805,0.217499804
10,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499818,0.21749982,0.21749982,0.21749982,0.217499819,0.217499817,0.217499815,0.217499814,0.217499813,0.217499813,0.217499814,0.217499817,0.217499821,0.217499825,0.217499825,0.217499825,0.217499823,0.21749982,0.217499817,0.217499815,0.217499812,0.217499811,0.217499811,0.217499811,0.217499811,0.217499812,0.217499813,0.217499815,0.217499818,0.21749982,0.217499823,0.217499825,0.217499827,0.217499828,0.217499829,0.217499828,0.217499826,0.217499822,0.217499818,0.217499815,0.217499812,0.21749981,0.217499808,0.217499805,0.217499804
20,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791788,0.225791788,0.225791787,0.225791787,0.225791787,0.225791787,0.225791786,0.225791786
30,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102
40,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
50,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
60,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6.5,0.214563264,0.214563262,0.214563259,0.21456326,0.214563267,0.214563276,0.214563282,0.214563284,0.214563279,0.214563269,0.214563257,0.214563246,0.214563237,0.214563234,0.214563238,0.214563257,0.214563281,0.214563305,0.214563315,0.214563317,0.214563309,0.214563297,0.21456328,0.214563264,0.214563249,0.214563234,0.214563229,0.214563225,0.214563222,0.214563222,0.214563227,0.21456324,0.214563255,0.214563272,0.214563291,0.21456331,0.214563331,0.214563346,0.214563358,0.214563363,0.214563357,0.21456334,0.21456332,0.214563299,0.21456328,0.21456326,0.21456324,0.21456322,0.214563201
10,-6.5,0.214563264,0.214563262,0.214563259,0.21456326,0.214563267,0.214563276,0.214563282,0.214563284,0.214563279,0.214563269,0.214563257,0.214563246,0.214563237,0.214563234,0.214563238,0.214563257,0.214563281,0.214563305,0.214563315,0.214563317,0.214563309,0.214563297,0.21456328,0.214563264,0.214563249,0.214563234,0.214563229,0.214563225,0.214563222,0.214563222,0.214563227,0.21456324,0.214563255,0.214563272,0.214563291,0.21456331,0.214563331,0.214563346,0.214563358,0.214563363,0.214563357,0.21456334,0.21456332,0.214563299,0.21456328,0.21456326,0.21456324,0.21456322,0.214563201
20,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499818,0.21749982,0.21749982,0.21749982,0.217499819,0.217499817,0.217499815,0.217499814,0.217499813,0.217499813,0.217499814,0.217499817,0.217499821,0.217499825,0.217499825,0.217499825,0.217499823,0.21749982,0.217499817,0.217499815,0.217499812,0.217499811,0.217499811,0.217499811,0.217499811,0.217499812,0.217499813,0.217499815,0.217499818,0.21749982,0.217499823,0.217499825,0.217499827,0.217499828,0.217499829,0.217499828,0.217499826,0.217499822,0.217499818,0.217499815,0.217499812,0.21749981,0.217499808,0.217499805,0.217499804
30,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791788,0.225791788,0.225791787,0.225791787,0.225791787,0.225791787,0.225791786,0.225791786
40,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102
50,-8.5,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497,0.303464497
60,-9,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-10,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
70,-9.5,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0,-6,0.21356171,0.213561692,0.21356167,0.213561669,0.213561709,0.213561766,0.213561811,0.213561827,0.213561808,0.213561754,0.213561681,0.213561606,0.213561535,0.213561498,0.213561494,0.213561594,0.21356174,0.213561899,0.213561987,0.213562027,0.213562008,0.213561957,0.213561872,0.213561771,0.213561666,0.213561557,0.213561497,0.213561442,0.213561394,0.213561356,0.213561353,0.213561407,0.213561486,0.213561587,0.213561709,0.213561852,0.213562012,0.213562155,0.213562286,0.213562379,0.21356241,0.213562353,0.213562265,0.21356217,0.213562053,0.213561935,0.213561786,0.213561628,0.213561465
10,-6,0.21356171,0.213561692,0.21356167,0.213561669,0.213561709,0.213561766,0.213561811,0.213561827,0.213561808,0.213561754,0.213561681,0.213561606,0.213561535,0.213561498,0.213561494,0.213561594,0.21356174,0.213561899,0.213561987,0.213562027,0.213562008,0.213561957,0.213561872,0.213561771,0.213561666,0.213561557,0.213561497,0.213561442,0.213561394,0.213561356,0.213561353,0.213561407,0.213561486,0.213561587,0.213561709,0.213561852,0.213562012,0.213562155,0.213562286,0.213562379,0.21356241,0.213562353,0.213562265,0.21356217,0.213562053,0.213561935,0.213561786,0.213561628,0.213561465
20,-6.5,0.214563264,0.214563262,0.214563259,0.21456326,0.214563267,0.214563276,0.214563282,0.214563284,0.214563279,0.214563269,0.214563257,0.214563246,0.214563237,0.214563234,0.214563238,0.214563257,0.214563281,0.214563305,0.214563315,0.214563317,0.214563309,0.214563297,0.21456328,0.214563264,0.214563249,0.214563234,0.214563229,0.214563225,0.214563222,0.214563222,0.214563227,0.21456324,0.214563255,0.214563272,0.214563291,0.21456331,0.214563331,0.214563346,0.214563358,0.214563363,0.214563357,0.21456334,0.21456332,0.214563299,0.21456328,0.21456326,0.21456324,0.21456322,0.214563201
30,-7,0.217499818,0.217499817,0.217499817,0.217499817,0.217499818,0.21749982,0.21749982,0.21749982,0.217499819,0.217499817,0.217499815,0.217499814,0.217499813,0.217499813,0.217499814,0.217499817,0.217499821,0.217499825,0.217499825,0.217499825,0.217499823,0.21749982,0.217499817,0.217499815,0.217499812,0.217499811,0.217499811,0.217499811,0.217499811,0.217499812,0.217499813,0.217499815,0.217499818,0.21749982,0.217499823,0.217499825,0.217499827,0.217499828,0.217499829,0.217499828,0.217499826,0.217499822,0.217499818,0.217499815,0.217499812,0.21749981,0.217499808,0.217499805,0.217499804
40,-7.5,0.225791791,0.22579179,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.22579179,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.225791791,0.225791791,0.225791791,0.225791791,0.22579179,0.22579179,0.225791789,0.225791789,0.225791788,0.225791788,0.225791788,0.225791788,0.225791788,0.225791789,0.225791789,0.225791789,0.225791789,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.22579179,0.225791789,0.225791788,0.225791788,0.225791787,0.225791787,0.225791787,0.225791787,0.225791786,0.225791786
50,-8,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.2476871,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687101,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102,0.247687102
