===============          ITM =         61, TIME =  6.100000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.093750E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         62, TIME =  6.200000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.093750E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         63, TIME =  6.300000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.109375E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         64, TIME =  6.400000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.109375E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         65, TIME =  6.500000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.109375E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.016


===============          ITM =         66, TIME =  6.600000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.125000E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         67, TIME =  6.700000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.125000E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         68, TIME =  6.800000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.125000E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.016
..Loop_Ended_Location, CPUtime_Spent=      0.016


===============          ITM =         69, TIME =  6.900000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.140625E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.016
..Loop_Ended_Location, CPUtime_Spent=      0.016


===============          ITM =         70, TIME =  7.000000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.156250E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.016
..Loop_Ended_Location, CPUtime_Spent=      0.016


===============          ITM =         71, TIME =  7.100000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         72, TIME =  7.200000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         73, TIME =  7.300000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         74, TIME =  7.400000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         75, TIME =  7.500000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         76, TIME =  7.600000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         77, TIME =  7.700000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         78, TIME =  7.800000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         79, TIME =  7.900000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         80, TIME =  8.000000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         81, TIME =  8.100000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         82, TIME =  8.200000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         83, TIME =  8.300000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         84, TIME =  8.400000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         85, TIME =  8.500000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         86, TIME =  8.600000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         87, TIME =  8.700000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         88, TIME =  8.800000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         89, TIME =  8.900000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         90, TIME =  9.000000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         91, TIME =  9.100000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         92, TIME =  9.200000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         93, TIME =  9.300000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.171875E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.016


===============          ITM =         94, TIME =  9.400000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         95, TIME =  9.500000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         96, TIME =  9.600000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         97, TIME =  9.700000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         98, TIME =  9.800000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
    ..Location= FLOW_BEG; CPUtime_Interval=      0.000
    ..Location= FLOW_END; CPUtime_Interval=      0.000
..Loop_Ended_Location, CPUtime_Spent=      0.000


===============          ITM =         99, TIME =  9.900000E+01          ===============
..LoopStartLocation, Current_CPUtime=  1.187500E+00
